id,name_en,bbx,caption_cn,caption_en,class_cn,class_en,retrieval_class_cn,retrieval_class_en,picture,scaling_strategy,inner_placement,portfolio_assets,source,author_name,author_link,license,state,alignToWallNormal
1896,b_41,"1.696,2.105,1.003",灰色软包双人床配青蓝色毯子和彩色装饰枕头,Gray upholstered double bed with teal throw blanket and colorful decorative pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1921,b_7,"1.883,2.162,1.281",灰色软包双人床配深蓝条纹床旗和格纹枕头,Gray upholstered double bed with navy striped runner and patterned pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1966,d_1000003404997,"1.940,2.150,0.950",现代金属框架双人床配灰色床品和米色枕头,Modern metal frame double bed with gray bedding and beige pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1973,d_1000003505663,"1.580,2.020,0.920",现代浅橡木框架双人床配灰色床品和枕头,A modern platform double bed with light oak wood frame and gray bedding with pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
157,0_SM_Coffee_cup_2,"0.081,0.107,0.098",装有黑咖啡和泡沫的深灰色磨砂陶瓷马克杯,A matte dark gray ceramic mug with black coffee and foam,水杯,Water_cup,杯子,Cup,,RADIAL,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
495,19_SM_Kitchen_Decor_7,"0.099,0.099,0.181",磨砂半透明玻璃杯，带喇叭口和圈足底座,A frosted translucent glass tumbler with flared rim and footed base,水杯,Water_cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
516,20_SM_Kitchen_Decor_20,"0.163,0.163,0.141",灰色陶瓷碗带竖纹纹理和底座,A gray ceramic bowl with vertical ribbed texture and pedestal base,水杯,Water_cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/5315e021-834d-48b0-b916-b4063cb25fc0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1025,8_SM_coffee_machine_cup,"0.100,0.081,0.047",灰色哑光陶瓷杯配弧形手柄,A gray ceramic cup with smooth matte finish and curved handle,水杯,Water_cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1051,8_SM_small_props_bar_single_glass_02,"0.040,0.040,0.050",简约深灰色圆柱形磨砂水杯,A simple dark gray cylindrical water cup with matte finish,水杯,Water_cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
61,0_garden_hose_wall_mounted_01_2k_packed,"0.258,0.210,0.599",深绿色网纹编织缠绕水管,A coiled dark green braided water hose with mesh pattern,水管,Water_pipe,水管,Water_pipe,,RADIAL,0,0.0,https://polyhaven.com/a/garden_hose_wall_mounted_01,Kuutti Siitonen,https://polyhaven.com/all?a=Kuutti%20Siitonen,CC BY-NC-SA 4.0,,
54,0_food_apple_01_2k_packed,"0.098,0.096,0.085",带黄橙色晕染和斑点纹理的红苹果,A red apple with yellow-orange blush and speckled skin texture,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://polyhaven.com/a/food_apple_01,Oliver Harries,https://polyhaven.com/all?a=Oliver%20Harries,CC BY-NC-SA 4.0,,
55,0_food_kiwi_01_2k_packed,"0.090,0.070,0.069",带棕色纤维外壳和粗糙纹理的完整猕猴桃,A whole kiwi with brown fibrous husk and textured surface,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://polyhaven.com/a/food_kiwi_01,Oliver Harries,https://polyhaven.com/all?a=Oliver%20Harries,CC BY-NC-SA 4.0,,
56,0_food_lime_01_2k_packed,"0.075,0.060,0.061",绿色表皮粗糙的鳄梨,A green avocado with textured pebbled skin,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://polyhaven.com/a/food_lime_01,Oliver Harries,https://polyhaven.com/all?a=Oliver%20Harries,CC BY-NC-SA 4.0,,
57,0_food_pomegranate_01_2k_packed,"0.126,0.167,0.071",带棕色果蒂的红粉色纹理表皮圆形石榴,A round pomegranate with reddish-pink textured skin and brown stem,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://polyhaven.com/a/food_pomegranate_01,Oliver Harries,https://polyhaven.com/all?a=Oliver%20Harries,CC BY-NC-SA 4.0,,
78,0_lemon_2k_packed,"2.312,0.813,0.317","大型浅黄色柠檬,表皮纹理粗糙,油腺清晰可见",A large pale yellow lemon with textured peel and visible oil glands,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://polyhaven.com/a/lemon,Kuutti Siitonen,https://polyhaven.com/all?a=Kuutti%20Siitonen,CC BY-NC-SA 4.0,,
168,0_SM_Deco011_02,"0.064,0.056,0.063","黄绿色外皮的柠檬横切片,展示透明果肉瓣",A cross-section slice of lemon with yellow-green rind and translucent flesh segments,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,商品下架，但作者已同意,CityColor（黄烨）,CityColor（黄烨）,CC BY-NC-SA 4.0,,
596,22_SM_Street_Vendor_Cart_NN_01d,"0.285,0.282,0.170",白色碗装深紫色带茎烤甜菜,White bowl filled with dark purple roasted beets with stems,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/fecd3afb-683c-4eb0-8ef8-4ecb99871452,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
838,44_sk60_WaterMelon01,"0.339,0.246,0.246",带深色条纹的绿色西瓜,A green watermelon with dark striped pattern,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/watermelon-low-poly-0c3c2c12b2b940d090b635663edeba82,SUDIPTO SHAW,https://sketchfab.com/sudiptoshow2002,CC BY-NC-SA 4.0,,
1276,a_SM_Bowl_with_Oranges,"0.254,0.253,0.146",装满新鲜杏子的白色碗,White bowl filled with fresh apricots,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1570,a_SM_Orange,"0.082,0.081,0.081",带有中心缝线的圆形橙色桃子,A round orange peach with characteristic center seam,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1571,a_SM_Orange_Cutted,"0.080,0.079,0.053",横切的半个橙子，可见果肉和中心,Half of an orange cut horizontally showing flesh and center,水果,Fruit,食物,Food,,ISOTROPIC,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
107,0_pot_enamel_01_2k_packed,"0.263,0.180,0.178",棕色陶瓷水壶带盖和火焰图案装饰,Brown ceramic kettle with lid and flame pattern decoration,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,https://polyhaven.com/a/pot_enamel_01,Kuutti Siitonen,https://polyhaven.com/all?a=Kuutti%20Siitonen,CC BY-NC-SA 4.0,,
170,0_SM_Deco017_02,"0.231,0.140,0.162",配木质手柄和顶钮的白色极简电水壶带方形底座,A white minimalist electric kettle with wooden handle and lid knob on square base,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,商品下架，但作者已同意,CityColor（黄烨）,CityColor（黄烨）,CC BY-NC-SA 4.0,,
415,16_SM_Kitchen_decor_5,"0.113,0.088,0.155",圆柱形不锈钢带倾倒口水壶,A cylindrical stainless steel pitcher with pouring spout,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c51c4f10-1a2f-4fc6-9cb2-b849bfa42e2c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
515,20_SM_Kitchen_Decor_15,"0.157,0.113,0.170",简约灰色圆柱形水壶，内部开口呈深色,A simple gray cylindrical kettle with dark interior opening,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/5315e021-834d-48b0-b916-b4063cb25fc0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
517,20_SM_Kitchen_Decor_3,"0.198,0.169,0.227","光滑的白色陶瓷水壶,圆润壶身带弧形手柄",A smooth white ceramic pitcher with rounded body and curved handle,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/5315e021-834d-48b0-b916-b4063cb25fc0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1657,a_SM_rest_area_kettle,"0.200,0.170,0.189",深灰色金属水壶，带弧形提手和壶嘴,A dark gray metal kettle with curved handle and spout,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1658,a_SM_rest_area_kettle_compiled,"0.200,0.170,0.189",深灰色纹理水壶，带弧形提手和壶嘴,A dark gray textured kettle with curved handle and spout,水壶,Kettle,水壶,Kettle,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1659,a_SM_rest_area_kettle_door,"0.123,0.123,0.027",深灰色蘑菇形把手圆形水壶盖,Dark gray round kettle lid with mushroom-shaped knob,水壶盖,Kettle_lid,水壶,Kettle,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1086,a_Bench,"2.481,0.710,1.107",蓝色软垫灰色弧形扶手金属框架四人座长椅,Blue upholstered four-seat bench with gray curved armrests and metal frame,四人座长椅,Four_seater_bench,凳椅沙发,Stool_chair_or_sofa,,SORTED_ANISOTROPIC,0,1.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
489,19_SM_Kitchen_Decor_16,"0.084,0.084,0.283","半透明白色塑料瓶,带横向波纹纹理和圆柱形瓶盖",A translucent white plastic bottle with horizontal ribbed texture and cylindrical cap,塑料瓶,Plastic_bottle,瓶子,Bottle,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
508,2_waterCan,"0.390,0.390,0.719",带蓝色瓶盖的半透明蓝色大水桶,A large translucent blue water jug with blue cap,塑料水桶,Plastic_water_bucket,桶,Bucket,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/6a027703-f244-468b-aa95-36ec24a4d760,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1539,a_SM_liquid_storage_pail,"0.264,0.232,0.300",蓝色塑料桶带金属提手,Blue plastic bucket with metal wire handle,塑料水桶,Plastic_water_bucket,桶,Bucket,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1479,a_SM_green_house_tray_big,"1.550,0.560,0.060",深灰色矩形塑料托盘，带凸起边缘,Dark gray rectangular plastic pallet with raised edges,塑料托盘,Plastic_pallet,托盘,Tray,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1480,a_SM_green_house_tray_small,"0.530,0.358,0.068",灰色塑料长方形浅边托盘,Gray rectangular plastic tray with raised edges,塑料托盘,Plastic_pallet,托盘,Tray,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1672,a_SM_rest_area_water_cooler,"0.738,0.350,0.403",蓝灰双色带轮带侧把手保温箱,Blue and gray wheeled cooler with side handle,塑料箱,Plastic_box,箱子,Box,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1682,a_SM_Shovel_Mug_Can_01c,"0.104,0.035,0.154",米色纹理扁平随身酒壶带螺旋盖,A beige textured flat hip flask with screw cap,随身酒壶,Hip_flask,酒壶,Wine_jug,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/77e58b77-87a8-4c97-97dc-de5d0c14d758,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1705,a_SM_structures_debris_01,"0.126,0.116,0.026",灰色混凝土波浪边缘铺路石,Gray concrete paving stone with irregular wavy edges,碎石块,Crushed_stone_block,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1706,a_SM_structures_debris_02,"0.094,0.098,0.025",灰色不规则扁平石块碎片，表面粗糙,Gray irregular flat stone fragment with rough textured surface,碎石块,Crushed_stone_block,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
949,49_SnookerTable01,"2.528,1.427,0.831",深色木质台球桌配绿色绒面和雕花旋转桌腿,A dark wood pool table with green felt surface and ornate turned legs,台球桌,Pool_table,台球桌,Pool_table,,ISOTROPIC,0,1.0,https://sketchfab.com/3d-models/pool-table-traditional-e0b938c0c2e74eb794a49ebde2543977#download,fizyman,https://sketchfab.com/fizyman,CC BY-NC-SA 4.0,,
1043,8_SM_pool_table_main,"2.617,1.517,0.896",带绿色台面和灰色角袋的棕色木质台球桌,A brown wooden pool table with green felt surface and gray corner pockets,台球桌,Pool_table,台球桌,Pool_table,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
352,12_SM_Fan,"0.399,0.317,0.539","薄荷绿金属复古台扇,带防护网罩和黄铜色扇叶",A vintage mint green metal desk fan with protective wire cage and brass-colored blades,台扇,Floor_fan,风扇,Fan,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/a240ec0c-aabc-4c7e-917a-41949b0c2578,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
333,11_SM_Oven,"0.953,0.619,0.925",工业灰色金属四头燃气灶，带中央扒板表面,Industrial gray metal gas stove with four burners and central griddle surface,台式燃气炉,Tabletop_gas_stove,燃气炉,Gas_stove,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c378af24-5f24-48a1-8d60-290f2cd8529f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1655,a_SM_rest_area_gas,"0.450,0.327,0.141",复古橄榄绿便携式单口燃气炉带旋钮,Vintage olive green portable single-burner gas stove with control knob,台式燃气炉,Tabletop_gas_stove,燃气炉,Gas_stove,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
764,43_spoon01,"0.033,0.150,0.009","简约银灰色金属汤勺,带光滑椭圆勺头",A simple silver-gray metallic soup spoon with smooth oval bowl,汤勺,Soup_spoon,餐具,Tableware,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/5315e021-834d-48b0-b916-b4063cb25fc0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
780,44_sk113_WoodSpoon01,"0.040,0.200,0.013",天然木质长柄椭圆勺头汤勺,A natural wooden soup spoon with elongated handle and oval bowl,汤勺,Soup_spoon,餐具,Tableware,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/cc0-wooden-spoon-1c942596f37d438eb02480df06607cb8,plaggy,https://sketchfab.com/plaggy,CC BY-NC-SA 4.0,,
1860,b_11,"0.713,0.943,0.814",金属框架编织带座椅的灰色休闲躺椅,Gray woven strap lounge chair with metal frame and armrests,躺椅,Recliner_chair,凳椅沙发,Stool_chair_or_sofa,,ISOTROPIC,0,0.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
25,0_ceramic_vase_02_2k_packed,"0.218,0.218,0.309",宽口磨砂质感的白色陶瓷罐,A white ceramic jar with wide mouth and textured surface,陶罐,Ceramic_jar,艺术摆件,Art_ornament,,RADIAL,0,0.0,https://polyhaven.com/a/ceramic_vase_02,James Ray Cock,https://polyhaven.com/all?a=James%20Ray%20Cock,CC BY-NC-SA 4.0,,
1078,a_Antenna1,"1.047,0.728,2.419",带红色电缆和多根横向天线杆的灰色金属屋顶电视天线,Gray metal rooftop TV antenna with multiple horizontal elements and red cable,天线,Antenna,卫星天线,Satellite_antenna,,RADIAL,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1079,a_Antenna2,"0.529,0.724,2.736",带横向支架和棕色固定件的灰色金属电视天线,Tall gray metal TV antenna with horizontal crossbars and brown mounting brackets,天线,Antenna,卫星天线,Satellite_antenna,,RADIAL,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1080,a_Antenna3,"0.561,0.350,1.754",灰色金属平行杆式定向电视天线,Gray metallic directional TV antenna with parallel rod elements,天线,Antenna,卫星天线,Satellite_antenna,,RADIAL,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1763,a_SM_Vent,"0.700,0.100,0.400",带水平百叶和四角螺丝的灰色金属矩形通风格栅,A rectangular gray metal vent grille with horizontal slats and corner mounting screws,通风口部件,Vent_component,通风口,Air_conditioner,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
772,44_sk100_Trumpet01,"0.466,1.346,0.320",带有三个按键和喇叭口的抛光黄铜小号,A polished brass trumpet with three valves and flared bell,铜管乐器,Brass_instrument,乐器,Musical_instrument,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/trumpet-af25e5747e1d4983b64ace087e24249c,esraaelsayed,https://sketchfab.com/esraaelsayed,CC BY-NC-SA 4.0,,
773,44_sk101_Trumpet02,"0.438,1.349,0.351",米黄色铜管小号，带按键阀门和弯曲管身,A beige brass trumpet with valve mechanism and curved tubing,铜管乐器,Brass_instrument,乐器,Musical_instrument,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/trumpet-d687700e6abf45adb82b32a616888ec7,kii,https://sketchfab.com/_kii,CC BY-NC-SA 4.0,,
574,21_SM_Water_Cooler_NN_01d,"0.281,0.283,0.499",浅灰色布纹理饮水机，表面呈柔和罗纹状,A light gray fabric-textured water dispenser with soft ribbed surface,桶装水,Bottled_water_dispenser,桶装水,Bottled_water_dispenser,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1542,a_SM_liquid_storage_water_barrel_small,"0.355,0.355,0.629",带深蓝色瓶盖的灰蓝色波纹桶装水,Large gray-blue ribbed water jug with dark blue cap,桶装饮用水,Bottled_drinking_water,桶,Bucket,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
